,address,lat,lng,food_500,convenience_500,hospital_500,sports_500,tour_500,restroom_500,culture_500,dong,s_dong,population,population_day,pop_of_convenience,pop_of_restroom,pop_of_sports,pop_of_tour,pop_of_food,pop_of_culture,pop_of_hospital
106,대한민국 서울특별시 강남구 세곡동 산61,37.45981047493802,127.10046894260128,8,1,6,4,0,0,0,세곡,세곡동,326.2406,10.87469,0.09195664428135424,0.0,0.36782657712541694,0.0,0.7356531542508339,0.0,0.5517398656881254
107,대한민국 서울특별시 강남구 자곡동 569-2,37.473623591076766,127.09081997112942,9,4,6,2,1,0,0,자곡,세곡동,326.2406,10.87469,0.36782657712541694,0.0,0.18391328856270847,0.09195664428135424,0.8276097985321881,0.0,0.5517398656881254
108,대한민국 서울특별시 강남구 세곡동 120-1,37.46604402485247,127.10781912813157,20,2,3,2,0,3,0,세곡,세곡동,326.2406,10.87469,0.18391328856270847,0.2758699328440627,0.18391328856270847,0.0,1.8391328856270848,0.0,0.2758699328440627
109,대한민국 서울특별시 강남구 영동대로 640,37.51855068109074,127.05826672885496,89,14,40,19,7,5,0,삼성,삼성동,583.99537,19.46651,0.7191838701441604,0.256851382194343,0.9760352523385034,0.3595919350720802,4.5719546030593055,0.0,2.054811057554744
110,대한민국 서울특별시 강남구 역삼동 771-16,37.49702829531094,127.04280119372898,329,35,86,53,12,8,1,강남,역삼동,1170.121,39.00403,0.8973431719747934,0.20510701073709564,1.3588339461332586,0.30766051610564343,8.435025816563058,0.025638376342136955,2.204900365423778
111,대한민국 서울특별시 강남구 테헤란로37길 34,37.50443512229797,127.04006375502844,668,62,88,53,54,7,0,역삼,역삼동,1170.121,39.00403,1.589579333212491,0.17946863439495866,1.3588339461332586,1.3844723224753954,17.126435396547485,0.0,2.256177118108052
112,대한민국 서울특별시 강남구 봉은사로57길 17,37.51195895142945,127.04471546601272,237,24,66,31,12,4,3,강남,삼성동,583.99537,19.46651,1.2328866345328464,0.2054811057554744,1.5924785696049266,0.6164433172664232,12.174755516011858,0.1541108293166058,3.3904382449653276
113,대한민국 서울특별시 강남구 밤고개로 254,37.47168383477558,127.10684740290738,63,9,14,3,0,2,0,율현,세곡동,326.2406,10.87469,0.8276097985321881,0.18391328856270847,0.2758699328440627,0.0,5.793268589725317,0.0,1.2873930199389592
114,대한민국 서울특별시 강남구 선릉로100길,37.50690090858704,127.04982563237,504,37,151,45,15,6,2,강남,삼성동,583.99537,19.46651,1.9007002282381382,0.3082216586332116,2.311662439749087,0.770554146583029,25.890619325189775,0.1027405528777372,7.756911742269159
115,대한민국 서울특별시 강남구 도곡동 938-20,37.48799696002724,127.03544602075638,233,19,83,36,1,24,0,강남,도곡동,474.15568,15.80519,1.2021367664672173,1.5184885471164853,2.2777328206747276,0.06327035612985354,14.741992978255878,0.0,5.251439558777845
116,대한민국 서울특별시 강남구 도곡동 56-6,37.4898316222015,127.04902435130776,66,12,53,18,1,3,1,강남,도곡동,474.15568,15.80519,0.7592442735582426,0.18981106838956066,1.1388664103373638,0.06327035612985354,4.175843504570334,0.06327035612985354,3.353328874882238
117,대한민국 서울특별시 강남구 논현로168길 40 4 5층,37.523026906779016,127.03112017714535,601,29,455,56,15,3,5,신사,신사동,264.60904,8.8203,3.2878700270965844,0.3401244855617156,6.348990397152025,1.700622427808578,68.13827194086369,0.5668741426028593,51.5855469768602
118,대한민국 서울특별시 리베라호텔,37.523712702169696,127.05446448495684,233,19,39,40,9,3,0,청담,청담동,308.09127,10.26971,1.8501009278743021,0.29212119913804774,3.8949493218406364,0.8763635974141432,22.688079799721706,0.0,3.7975755887946203
119,대한민국 서울특별시 강남구 신사동 563-40,37.51973642432169,127.02785814394056,623,31,258,43,25,3,2,논현,논현동,644.65914,21.48864,1.4426227066952586,0.139608649035025,2.0010573028353584,1.1634054086252086,28.992062782940195,0.09307243269001668,12.006343817012151
120,대한민국 서울특별시 강남구 수서동 753,37.4931540838991,127.09328924133744,1,1,5,1,0,2,0,수서,수서동,164.57392,5.4858,0.1822888184038791,0.3645776368077582,0.1822888184038791,0.0,0.1822888184038791,0.0,0.9114440920193955
121,대한민국 서울특별시 강남구 자곡동 130,37.48011242250355,127.10856067472368,4,1,0,1,0,2,0,자곡,세곡동,326.2406,10.87469,0.09195664428135424,0.18391328856270847,0.09195664428135424,0.0,0.36782657712541694,0.0,0.0
122,대한민국 서울특별시 강남구 일원동 743-2,37.490464226397926,127.07413123931924,25,9,40,13,1,9,0,강남,일원동,400.22973,13.34099,0.6746126037123182,0.6746126037123182,0.9744404275844597,0.07495695596803535,1.873923899200884,0.0,2.998278238721414
123,대한민국 서울특별시 강남구 수서동 372-12,37.49123387243203,127.0937866548244,1,1,5,1,0,0,0,수서,수서동,164.57392,5.4858,0.1822888184038791,0.0,0.1822888184038791,0.0,0.1822888184038791,0.0,0.9114440920193955
124,대한민국 서울특별시 강남구 세곡동 102-30,37.4659766728097,127.10904634583528,18,1,3,2,0,3,0,세곡,세곡동,326.2406,10.87469,0.09195664428135424,0.2758699328440627,0.18391328856270847,0.0,1.6552195970643762,0.0,0.2758699328440627
125,대한민국 서울특별시 강남구 대치동 899,37.50244481101863,127.0512656364869,658,47,198,71,13,5,3,강남,대치동,862.82873,28.76095,1.6341602068081895,0.1738468305115095,2.468624993263435,0.45200175932992476,22.878242895314653,0.10430809830690571,6.884334488255777
126,대한민국 서울특별시 강남구 역삼동 716-3,37.50137012580619,127.04959904949656,571,42,217,64,5,2,3,역삼,역삼동,1170.121,39.00403,1.076811806369752,0.05127675268427391,1.6408560858967651,0.12819188171068477,14.6395128913602,0.07691512902641086,5.5635276662437185
127,대한민국 서울특별시 강남구 일원동 716,37.48552614044729,127.0857086450984,29,6,34,8,0,3,1,강남,일원동,400.22973,13.34099,0.44974173580821214,0.22487086790410607,0.5996556477442828,0.0,2.173751723073025,0.07495695596803535,2.548536502913202
128,대한민국 서울특별시 강남구 자곡동 437-1,37.47592488666918,127.09978088922358,35,7,8,0,0,1,0,자곡,세곡동,326.2406,10.87469,0.6436965099694796,0.09195664428135424,0.0,0.0,3.218482549847398,0.0,0.7356531542508339
129,대한민국 서울특별시 강남구 삼성동 171-1,37.51247807291856,127.06610743575348,163,15,18,14,7,6,2,강남,삼성동,583.99537,19.46651,0.770554146583029,0.3082216586332116,0.7191838701441604,0.3595919350720802,8.373355059535582,0.1027405528777372,0.9246649758996348
130,대한민국 서울특별시 강남구 자곡동 220-6,37.48237628384207,127.1021169808785,33,0,8,2,0,2,0,강남,수서동,164.57392,5.4858,0.0,0.3645776368077582,0.3645776368077582,0.0,6.01553100732801,0.0,1.4583105472310327
131,대한민국 서울특별시 강남구 논현동 124-18,37.51137829438353,127.02549435120284,461,33,101,37,6,10,5,강남,논현동,644.65914,21.48864,1.5356951393852751,0.4653621634500834,1.7218400047653086,0.27921729807005,21.453195735048844,0.2326810817250417,4.700157850845843
132,대한민국 서울특별시 강남구 압구정동 494,37.528552339308746,127.04008516422108,627,18,153,30,1,5,1,압구,압구정동,311.07504,10.36917,1.7359152179007578,0.48219867163909935,2.893192029834596,0.09643973432781987,60.46771342354306,0.09643973432781987,14.75527935215644
133,대한민국 서울특별시 강남구 개포동 271,37.47693406438557,127.05208686111798,136,19,41,25,1,3,1,강남,개포동,407.63892,13.58797,1.3982956983272703,0.22078353131483217,1.8398627609569347,0.07359451043827739,10.008853419605725,0.07359451043827739,3.0173749279693727
134,대한민국 서울특별시 강남구 논현동 279-112,37.51427351365908,127.03786242699545,469,28,145,48,7,7,0,논현,논현동,644.65914,21.48864,1.3030140576602336,0.3257535144150584,2.2337383845604,0.3257535144150584,21.82548546580891,0.0,6.747751370026209
135,대한민국 서울특별시 신사동 608-10번지 4층 강남구 서울특별시 KR,37.52632461615233,127.03054748647124,526,28,480,65,5,9,5,신사,신사동,264.60904,8.8203,3.1744951985760124,1.0203734566851468,7.3693638538371715,0.5668741426028593,59.635159801820805,0.5668741426028593,54.419917689874495
136,대한민국 서울특별시 강남구 도곡동 939-4,37.49011839519987,127.03797962936132,265,21,50,50,3,6,0,도곡,도곡동,474.15568,15.80519,1.3286774787269244,0.3796221367791213,3.1635178064926777,0.18981106838956066,16.76664437441119,0.0,3.1635178064926777
137,대한민국 서울특별시 강남구 강남대로118길 39,37.507441951934005,127.02620928786712,585,36,170,36,21,7,2,논현,논현동,644.65914,21.48864,1.6753037884203001,0.3257535144150584,1.6753037884203001,0.9772605432451751,27.22368656182988,0.09307243269001668,7.911156778651417
138,대한민국 서울특별시 강남구 대치동 994-15,37.49851812172693,127.0682453862168,104,10,37,25,0,5,1,대치,대치동,862.82873,28.76095,0.347693661023019,0.1738468305115095,0.8692341525575477,0.0,3.616014074639398,0.034769366102301906,1.2864665457851705
139,대한민국 서울특별시 강남구 일원동 711-3,37.49348752802978,127.09059089928716,28,3,21,6,1,3,0,일원,일원동,400.22973,13.34099,0.22487086790410607,0.22487086790410607,0.44974173580821214,0.07495695596803535,2.09879476710499,0.0,1.5740960753287425
140,대한민국 서울특별시 코엑스동문,37.51243060329914,127.0605909215392,470,33,99,30,15,7,2,삼성,삼성동,583.99537,19.46651,1.6952191224826638,0.3595919350720802,1.541108293166058,0.770554146583029,24.144029926268242,0.1027405528777372,5.0856573674479915
141,대한민국 서울특별시 강남구 수서동 797,37.48062555933059,127.09556341905618,12,2,4,1,0,1,0,수서,수서동,164.57392,5.4858,0.3645776368077582,0.1822888184038791,0.1822888184038791,0.0,2.1874658208465494,0.0,0.7291552736155164
142,대한민국 서울특별시 강남구 세곡동 355-11,37.46932358110234,127.10070251331558,50,4,25,6,0,0,0,세곡,세곡동,326.2406,10.87469,0.36782657712541694,0.0,0.5517398656881254,0.0,4.5978322140677115,0.0,2.2989161070338557
143,대한민국 서울특별시 강남구 도곡동 185-8,37.48777376568663,127.0462600165322,164,12,51,31,1,5,2,도곡,도곡동,474.15568,15.80519,0.7592442735582426,0.3163517806492677,1.96138104002546,0.06327035612985354,10.376338405295982,0.1265407122597071,3.226788162622531
144,대한민국 서울특별시 강남구 자곡동 149-7,37.48102799019673,127.1090281303755,4,1,0,1,0,1,0,자곡,세곡동,326.2406,10.87469,0.09195664428135424,0.09195664428135424,0.09195664428135424,0.0,0.36782657712541694,0.0,0.0
145,대한민국 서울특별시 강남구 개포로 264,37.47859645247241,127.0538692395884,56,9,19,19,0,4,0,개포,개포동,407.63892,13.58797,0.6623505939444965,0.29437804175310955,1.3982956983272703,0.0,4.121292584543534,0.0,1.3982956983272703
146,대한민국 서울특별시 강남구 테헤란로13길 47-5,37.50269721512373,127.03076975288307,689,41,218,45,32,11,2,역삼,역삼동,1170.121,39.00403,1.051173430027615,0.2820221397635065,1.153726935396163,0.8204280429483826,17.664841299732363,0.05127675268427391,5.589166042585856
147,대한민국 서울특별시 강남구 도곡동 869-13번지 서린빌딩 109호,37.49239615103987,127.04358219254136,181,22,57,42,4,7,1,강남,도곡동,474.15568,15.80519,1.3919478348567782,0.44289249290897487,2.657354957453849,0.2530814245194142,11.451934459503493,0.06327035612985354,3.6064102994016523
148,대한민국 서울특별시 강남구 청담동 122-11,37.52548996623378,127.04966097999387,343,19,79,42,10,2,2,청담,청담동,308.09127,10.26971,1.8501009278743021,0.1947474660920318,4.089696787932668,0.9737373304601591,33.399190434783456,0.1947474660920318,7.692524910635257
149,대한민국 서울특별시 강남구 일원로 120,37.484172053445576,127.08328026789042,23,7,32,8,0,4,1,일원,일원동,400.22973,13.34099,0.5246986917762475,0.2998278238721414,0.5996556477442828,0.0,1.7240099872648131,0.07495695596803535,2.3986225909771313
150,대한민국 서울특별시 삼성동 162-12번지 성일빌딩 2층 강남구 서울특별시 KR,37.51466638878604,127.06485309481688,123,14,26,13,6,4,1,삼성,삼성동,583.99537,19.46651,0.7191838701441604,0.2054811057554744,0.6678135937052918,0.3082216586332116,6.318544001980838,0.0513702764388686,1.3356271874105836
151,대한민국 서울특별시 락희빌딩 3층 강남구 서울특별시 KR,37.51303073312776,127.06522201125732,158,16,23,14,11,8,3,삼성,삼성동,583.99537,19.46651,0.8219244230218976,0.4109622115109488,0.7191838701441604,0.5650730408275546,8.116503677341239,0.1541108293166058,1.1815163580939778
152,대한민국 서울특별시 강남구 도곡동 21번지,37.4922055874346,127.05141746005258,48,13,57,12,0,4,0,강남,도곡동,474.15568,15.80519,0.8225146296880962,0.2530814245194142,0.7592442735582426,0.0,3.0369770942329706,0.0,3.6064102994016523
153,대한민국 서울특별시 강남구 개포동 1271-6,37.47686685046474,127.05262513161571,120,18,31,25,0,2,1,강남,개포동,407.63892,13.58797,1.324701187888993,0.14718902087655478,1.8398627609569347,0.0,8.831341252593287,0.07359451043827739,2.281429823586599
154,대한민국 서울특별시 강남구 수서동 792,37.48185661376279,127.09124713588746,14,3,8,5,0,4,0,수서,수서동,164.57392,5.4858,0.5468664552116373,0.7291552736155164,0.9114440920193955,0.0,2.552043457654307,0.0,1.4583105472310327
155,대한민국 서울특별시 강남구 대치2동 959-4,37.5042460952246,127.05807351508552,538,35,79,49,12,8,1,강남,대치동,862.82873,28.76095,1.2169278135805666,0.27815492881841525,1.7036989390127932,0.41723239322762284,18.705918963038425,0.034769366102301906,2.7467799220818505
156,대한민국 서울특별시 강남구 수서동 367,37.49050193971343,127.09127903168049,32,2,21,7,1,3,0,수서,수서동,164.57392,5.4858,0.3645776368077582,0.5468664552116373,1.2760217288271536,0.1822888184038791,5.833242188924131,0.0,3.828065186481461
157,대한민국 서울특별시 강남구 수서동 742-11,37.48542480337455,127.09320865189014,29,4,8,5,0,3,0,강남,수서동,164.57392,5.4858,0.7291552736155164,0.5468664552116373,0.9114440920193955,0.0,5.286375733712494,0.0,1.4583105472310327
158,대한민국 서울특별시 개포고등학교앞,37.48409883125247,127.05890294552388,48,4,20,10,0,7,0,개포,개포동,407.63892,13.58797,0.29437804175310955,0.5151615730679417,0.7359451043827738,0.0,3.5325365010373146,0.0,1.4718902087655477
159,대한민국 서울특별시 강남구 도곡로18길 19,37.49010907818425,127.0383951299634,231,23,55,47,3,4,1,도곡,도곡동,474.15568,15.80519,1.4552181909866317,0.2530814245194142,2.973706738103117,0.18981106838956066,14.61545226599617,0.06327035612985354,3.479869587141945
160,대한민국 서울특별시 강남구 자곡동 582-2,37.46997076089098,127.08804577031674,3,2,3,0,0,0,0,자곡,세곡동,326.2406,10.87469,0.18391328856270847,0.0,0.0,0.0,0.2758699328440627,0.0,0.2758699328440627
161,대한민국 서울특별시 강남구 수서동 362-22,37.49271746429286,127.09562563418903,3,1,3,0,0,0,0,수서,수서동,164.57392,5.4858,0.1822888184038791,0.0,0.0,0.0,0.5468664552116373,0.0,0.5468664552116373
162,대한민국 서울특별시 강남구 역삼동 718-3,37.50129293363972,127.03924942619894,695,62,129,70,58,9,2,역삼,역삼동,1170.121,39.00403,1.589579333212491,0.2307453870792326,1.7946863439495868,1.4870258278439432,17.818671557785184,0.05127675268427391,3.307350548135667
163,대한민국 서울특별시 강남구 신사동 545-7,37.52100024146718,127.02322146019073,820,31,226,48,28,4,7,신사,신사동,264.60904,8.8203,3.514619684137728,0.4534993140822875,5.4419917689874495,3.1744951985760124,92.96735938686894,0.7936237996440031,25.622711245649242
164,대한민국 서울특별시 수서역,37.488504785907054,127.10008005753596,138,12,53,19,0,5,0,수서,수서동,164.57392,5.4858,2.1874658208465494,0.9114440920193955,3.4634875496737028,0.0,25.155856939735315,0.0,9.661307375405592
165,대한민국 서울특별시 강남구 삼성동 123-31,37.509205900728254,127.0507206057232,384,30,87,43,12,7,2,삼성,삼성동,583.99537,19.46651,1.541108293166058,0.3595919350720802,2.20892188687135,0.6164433172664232,19.726186152525543,0.1027405528777372,4.469214050181568
166,대한민국 서울특별시 강남구 도곡동 91,37.49122192288255,127.05293790327332,74,11,70,16,0,4,0,도곡,도곡동,474.15568,15.80519,0.6959739174283891,0.2530814245194142,1.0123256980776567,0.0,4.682006353609163,0.0,4.4289249290897486
167,대한민국 서울특별시 강남구 삼성로 426,37.50490377701985,127.0577863158158,634,39,99,49,14,10,1,강남,대치동,862.82873,28.76095,1.3560052779897742,0.347693661023019,1.7036989390127932,0.48677112543222667,22.043778108859406,0.034769366102301906,3.4421672441278885
